pair,pmi1,pmi2,pmi_diff,abs_diff
报→推,-1.3302189059010896,-2.891082875096445,-1.5608639691953554,1.5608639691953554
价→逻,1.421749338077835,6.380812273858124,4.959062935780289,4.959062935780289
然→抛,3.9957400688487184,9.033293710247147,5.0375536413984285,5.0375536413984285
入→思,2.1134450515629344,0.2833888207677006,-1.8300562307952337,1.8300562307952337
体→规,1.0003753022175055,-1.0149853171516716,-2.015360619369177,2.015360619369177
能→感,2.420221968531447,3.3469825871502454,0.9267606186187982,0.9267606186187982
贝→伦,10.493975274493799,8.321060911748924,-2.1729143627448746,2.1729143627448746
合→下,-1.5868079355817033,-1.571719674536129,0.015088261045574258,0.015088261045574258
对→宽,1.6798147202552651,3.329139986155862,1.6493252659005968,1.6493252659005968
务→实,2.753508124819914,2.037367338772729,-0.7161407860471849,0.7161407860471849
法→学,1.6933228624197647,-1.2207128621521153,-2.91403572457188,2.91403572457188
以→结,-0.9671974995013619,-0.5330510792866504,0.4341464202147115,0.4341464202147115
们→超,-2.6627186572655437,-0.22659845543404422,2.4361202018314994,2.4361202018314994
开→明,2.174407408753136,-0.546642819734406,-2.721050228487542,2.721050228487542
性→深,-1.7953726156855776,-1.8906890609129108,-0.09531644522733318,0.09531644522733318
四→月,-1.1422175481355377,-0.33800469295471935,0.8042128551808183,0.8042128551808183
载→体,5.275145969349867,1.7075746205495586,-3.5675713488003087,3.5675713488003087
短→至,1.4302852093860152,6.826008181300907,5.395722971914891,5.395722971914891
体→发,-0.043968303493041115,-1.6497677751776247,-1.6057994716845836,1.6057994716845836
哭→泣,19.62438495689305,16.721067016552077,-2.9033179403409726,2.9033179403409726
远→望,1.9253548090066293,3.9763096112022094,2.05095480219558,2.05095480219558
足→主,-0.07585493002769195,2.858922803773642,2.934777733801334,2.934777733801334
确→信,3.9396303448841508,0.3487398775178288,-3.590890467366322,3.590890467366322
雪→资,0.7495956740789239,1.8752083645565216,1.1256126904775976,1.1256126904775976
所→用,-1.616518004462387,-1.289452894166918,0.3270651102954689,0.3270651102954689
阿→斯,3.1878197995198896,4.002145011676482,0.814325212156592,0.814325212156592
被→污,5.565547624215234,6.278264857469653,0.7127172332544189,0.7127172332544189
种→资,-1.3013162793131703,2.881793876667279,4.183110155980449,4.183110155980449
者→问,1.9664978324188982,-0.19238484156221117,-2.1588826739811093,2.1588826739811093
封→关,3.1784446290258703,5.737999387239735,2.5595547582138645,2.5595547582138645
航→能,-0.792542682868181,-0.26203185341217844,0.5305108294560026,0.5305108294560026
多→回,-2.1226508351078475,-0.45626757457453904,1.6663832605333084,1.6663832605333084
局→获,1.5719004862482882,0.44214099731787565,-1.1297594889304126,1.1297594889304126
融→通,0.13052779784513868,3.860773599461583,3.7302458016164444,3.7302458016164444
来→之,1.8029298377905918,1.3846626867643819,-0.4182671510262099,0.4182671510262099
步→积,0.7012214392382181,3.025507515930264,2.324286076692046,2.324286076692046
才→等,0.5838524148402349,3.4306449166655204,2.8467925018252855,2.8467925018252855
中→央,5.551811029350854,5.607281964457998,0.05547093510714429,0.05547093510714429
众→市,0.5751865003399729,0.7412642910402301,0.1660777907002572,0.1660777907002572
移→至,3.6379651328237457,7.612899000798795,3.9749338679750497,3.9749338679750497
格→外,2.7644094251411118,3.150129925143258,0.3857205000021464,0.3857205000021464
续→攀,6.729971366452546,6.6993929736937075,-0.030578392758838113,0.030578392758838113
家→单,0.603516892157719,1.0473608137897263,0.44384392163200737,0.44384392163200737
端→日,-1.3253334838554962,0.9521026711821041,2.2774361550376003,2.2774361550376003
式→之,0.27013557494780904,2.006007504622939,1.7358719296751297,1.7358719296751297
术→对,-0.3319350425225429,-0.607129871446348,-0.2751948289238051,0.2751948289238051
自→专,-0.7646628623027423,-2.5197183879203875,-1.7550555256176452,1.7550555256176452
力→机,-2.6355967397767444,-0.6103549340629596,2.025241805713785,2.025241805713785
原→来,4.161196819908837,1.4250421482802214,-2.736154671628616,2.736154671628616
球→网,2.225583658490498,-0.587207365996056,-2.812791024486554,2.812791024486554
块→进,0.31618815527851646,3.598996444287652,3.2828082890091355,3.2828082890091355
税→率,2.8424361948537684,6.684414666902368,3.8419784720486,3.8419784720486
之→三,-1.2711903254876344,-1.2631149866250744,0.008075338862560066,0.008075338862560066
而→根,1.1188634770494477,3.346657321535674,2.2277938444862264,2.2277938444862264
性→认,-0.8897839312733131,2.219525241264695,3.109309172538008,3.109309172538008
业→模,1.397401541285289,1.83085543016499,0.43345388887970104,0.43345388887970104
又→融,0.2898279587503248,4.182701694348945,3.8928737355986205,3.8928737355986205
产→日,-1.6238394637416174,-1.4476970137008252,0.1761424500407922,0.1761424500407922
海→东,-0.7703236953836484,-1.4328656351776257,-0.6625419397939772,0.6625419397939772
火→车,1.8184616405565555,-0.7359290241131017,-2.5543906646696573,2.5543906646696573
施→投,1.6658964331531203,3.684659219266176,2.0187627861130553,2.0187627861130553
州→汽,2.524420812071149,2.6158727723940025,0.09145196032285341,0.09145196032285341
加→舒,3.233074229459644,4.819308745960957,1.5862345165013134,1.5862345165013134
府→早,2.986288487249281,2.421358149334603,-0.564930337914678,0.564930337914678
厘→清,10.034921063936952,9.040467743134883,-0.9944533208020694,0.9944533208020694
未→出,1.6477708917020955,0.514477773392943,-1.1332931183091524,1.1332931183091524
间→存,1.9498659410327008,4.394477936798654,2.4446119957659533,2.4446119957659533
确→划,0.2592201977023123,2.754844252026665,2.495624054324353,2.495624054324353
程→设,2.3059916486669776,2.1982718890420965,-0.10771975962488112,0.10771975962488112
心→亮,1.6435369274934197,1.6437372929544356,0.00020036546101587227,0.00020036546101587227
科→专,0.2447178613941072,-1.453038542521518,-1.6977564039156252,1.6977564039156252
谢→性,2.5485089203058333,3.504927460126943,0.9564185398211098,0.9564185398211098
常→成,-2.058923248881638,-1.7511934596093162,0.30772978927232186,0.30772978927232186
准→低,-0.0040410029462125885,3.4019145256404357,3.4059555285866483,3.4059555285866483
美→票,-0.8601050961058949,2.210849802250473,3.0709548983563675,3.0709548983563675
率→极,0.5239471839331775,3.837746820819939,3.3137996368867615,3.3137996368867615
机→还,-1.6349997213362406,0.5736452525910755,2.208644973927316,2.208644973927316
获→授,4.949516859680619,-0.19401077674882827,-5.1435276364294475,5.1435276364294475
建→造,3.66992586358259,3.223587750943033,-0.44633811263955714,0.44633811263955714
法→改,2.4513500721138004,0.010132508367232859,-2.4412175637465676,2.4412175637465676
心→善,0.32880433401026127,1.4186406626896095,1.0898363286793482,1.0898363286793482
士→及,1.656317273784991,2.7300670468631476,1.0737497730781567,1.0737497730781567
周→转,3.4960205214018183,3.3274218306143424,-0.1685986907874759,0.1685986907874759
处→长,0.3253849312988949,3.6440383098381464,3.3186533785392514,3.3186533785392514
险→更,-0.6911958312796266,2.465411388476238,3.1566072197558643,3.1566072197558643
跟→得,-0.7892440050353537,3.080257225758917,3.8695012307942704,3.8695012307942704
业→位,-3.663086554193465,-0.17573086284696002,3.4873556913465054,3.4873556913465054
长→单,2.1247979069634937,6.212976096378017,4.088178189414523,4.088178189414523
来→成,-2.647717611193821,-2.90880652139695,-0.26108891020312885,0.26108891020312885
结→合,6.019347637815095,5.895844535211005,-0.12350310260409003,0.12350310260409003
油→车,3.8454211665789884,1.6989169562459225,-2.146504210333066,2.146504210333066
临→竞,3.1317806525063667,2.0240106085036893,-1.1077700440026774,1.1077700440026774
料→需,3.07056751754984,2.93751065471307,-0.13305686283676987,0.13305686283676987
束→冲,4.172336809555057,4.027896891170176,-0.14443991838488124,0.14443991838488124
呼→吁,14.923945238751958,13.704765204222976,-1.219180034528982,1.219180034528982
景→营,1.080141176454986,0.770465557596403,-0.30967561885858297,0.30967561885858297
资→协,0.31142520925255535,2.431362470853241,2.1199372616006853,2.1199372616006853
发→旅,0.738754114431497,-1.287250432621131,-2.026004547052628,2.026004547052628
催→生,6.3336984471028615,6.364615046330323,0.030916599227461816,0.030916599227461816
发→定,-3.843769340838242,-1.7929207461638248,2.0508485946744175,2.0508485946744175
发→言,4.887325237913425,6.2886289315405515,1.4013036936271268,1.4013036936271268
革→持,0.7696618814028843,3.6991445971688814,2.9294827157659973,2.9294827157659973
长→见,-1.0947757174505546,-0.37606775877914833,0.7187079586714062,0.7187079586714062
自→此,-1.8013954133573467,1.4515102846288332,3.25290569798618,3.25290569798618
用→范,2.3815659499254878,1.6252270495471628,-0.756338900378325,0.756338900378325
数→升,0.31062587006553793,1.264523000554587,0.9538971304890491,0.9538971304890491
助→资,-2.2332012543885584,2.985376383280895,5.218577637669453,5.218577637669453
从→协,-0.4071109725998943,0.40213911505834166,0.809250087658236,0.809250087658236
京→双,3.7727457026575304,-1.270399469645141,-5.043145172302672,5.043145172302672
新→重,-1.140357345594421,-3.8227133748398843,-2.6823560292454633,2.6823560292454633
淘→沙,8.262441183157808,7.846854081721204,-0.4155871014366044,0.4155871014366044
通→公,-1.687001947393435,-0.9103132087729306,0.7766887386205044,0.7766887386205044
日→头,-1.6949903092230842,-0.0847340969982674,1.610256212224817,1.610256212224817
新→报,0.5910297950679199,-5.51151168654558,-6.1025414816135,6.1025414816135
湖→区,3.5969972628402864,-1.7676471938697733,-5.36464445671006,5.36464445671006
宽→广,6.712992969049591,4.107026481212914,-2.6059664878366764,2.6059664878366764
供→专,0.7857896079762806,-1.8272390589867242,-2.6130286669630047,2.6130286669630047
山→等,1.5217223151461885,0.24000393818310956,-1.2817183769630789,1.2817183769630789
套→环,3.0662034370330224,1.3105524262617287,-1.7556510107712937,1.7556510107712937
陈→思,7.134944630434916,1.914023179874139,-5.220921450560777,5.220921450560777
考→量,3.6928163875688758,1.2913868651080957,-2.40142952246078,2.40142952246078
于→终,1.1999411566586975,1.702708753229332,0.5027675965706344,0.5027675965706344
记→及,2.827538913343246,-0.27611446955316055,-3.1036533828964066,3.1036533828964066
效→发,-2.3578542093678947,0.3397369975617983,2.697591206929693,2.697591206929693
议→讨,1.96097973575147,3.2931991720980234,1.3322194363465534,1.3322194363465534
以→电,-2.88299196580584,-1.323407150692191,1.5595848151136489,1.5595848151136489
期→寿,0.6725239962569056,6.625969737177709,5.953445740920803,5.953445740920803
正→重,-1.998544018165264,-0.26672789423694976,1.7318161239283143,1.7318161239283143
承→长,-0.5404348324707123,-1.4020416934876587,-0.8616068610169464,0.8616068610169464
该→设,1.100438289556935,0.8080841476279349,-0.292354141929,0.292354141929
织→审,4.029069190622639,5.3963239060576615,1.3672547154350223,1.3672547154350223
升→全,0.20463840427110672,-0.7048007839462901,-0.9094391882173968,0.9094391882173968
额→支,1.509485505184461,3.9288359359391394,2.4193504307546787,2.4193504307546787
地→市,-0.4641849468309684,1.0054284502918887,1.469613397122857,1.469613397122857
周→强,-0.6046362461583765,1.4389197326064056,2.043555978764782,2.043555978764782
质→公,-1.5117350380831829,0.7772875366752809,2.289022574758464,2.289022574758464
高→健,0.5315271850631795,-2.607018183255554,-3.1385453683187334,3.1385453683187334
场→数,-0.305340376182747,-2.007301045012338,-1.701960668829591,1.701960668829591
闻→此,1.8973951961558424,-1.4332296895272356,-3.3306248856830782,3.3306248856830782
车→工,1.1125229420109741,0.18869393329244863,-0.9238290087185255,0.9238290087185255
淡→水,5.940951664057648,9.884543594597185,3.9435919305395366,3.9435919305395366
本→需,-0.2822162857438338,1.5923385103253853,1.874554796069219,1.874554796069219
厂→房,5.07923947434002,8.337362724078025,3.258123249738005,3.258123249738005
减→持,6.657110161503872,3.2402194538890376,-3.4168907076148343,3.4168907076148343
未→停,1.7272204734684249,2.730455355165963,1.003234881697538,1.003234881697538
还→借,1.0550633394533542,5.700718371160275,4.645655031706921,4.645655031706921
字→样,3.723808993453999,2.812001409951484,-0.9118075835025152,0.9118075835025152
传→贯,5.81964890527902,3.819707264524657,-1.9999416407543626,1.9999416407543626
性→本,-3.6203470221465532,-1.4344257150112765,2.1859213071352768,2.1859213071352768
无→遮,7.988893550641339,6.850702296968674,-1.138191253672665,1.138191253672665
行→释,0.9519786073267563,3.011921180051312,2.0599425727245557,2.0599425727245557
田→区,5.06527678339611,2.3620246372645535,-2.703252146131556,2.703252146131556
品→需,0.5898040767508557,0.7594405643619168,0.1696364876110611,0.1696364876110611
中→坚,1.1445573362672223,-1.0668088833720202,-2.2113662196392427,2.2113662196392427
能→合,-3.2091543176451354,-0.8645204067183484,2.344633910926787,2.344633910926787
示→或,-0.3718423185509354,2.0182327097458224,2.3900750282967578,2.3900750282967578
及→世,-0.5669213030249148,-1.8236135372756803,-1.2566922342507656,1.2566922342507656
摸→索,8.973333265714121,7.326506885340171,-1.64682638037395,1.64682638037395
蔽→销,8.523722617887852,11.389987223295185,2.8662646054073324,2.8662646054073324
剩→下,5.07339774237153,8.77416074209568,3.700762999724149,3.700762999724149
性→感,1.2439978784958807,1.3567442378386971,0.1127463593428164,0.1127463593428164
财→务,6.803929354455919,-2.145149391185375,-8.949078745641295,8.949078745641295
刚→出,0.7902117626288934,0.24774177466027747,-0.5424699879686159,0.5424699879686159
能→微,-1.0618633515494063,-0.9478972682446869,0.11396608330471936,0.11396608330471936
出→前,-1.7902265429646729,-1.022820687976042,0.7674058549886309,0.7674058549886309
林→火,4.97242233622519,1.583555487813693,-3.3888668484114968,3.3888668484114968
为→李,2.830313192497551,-0.9738503882491771,-3.804163580746728,3.804163580746728
抢→走,4.1213046051401205,7.365115339375836,3.2438107342357156,3.2438107342357156
城→第,1.7923479391398476,-1.8375368023692773,-3.629884741509125,3.629884741509125
续→还,0.7670703849234775,2.360868368275651,1.5937979833521734,1.5937979833521734
目→经,-1.1159376822001716,-1.4857172611014662,-0.36977957890129454,0.36977957890129454
语→权,6.472249268894266,3.0110090830916456,-3.46124018580262,3.46124018580262
零→重,0.7664267348203626,2.7784608795293053,2.0120341447089425,2.0120341447089425
选→择,10.50555629758525,10.811840061470246,0.3062837638849967,0.3062837638849967
确→权,1.507147711145898,3.1340486935481753,1.6269009824022773,1.6269009824022773
暂→时,6.5347341202186735,3.62123358733346,-2.9135005328852137,2.9135005328852137
生→病,1.0983901378811278,1.0535084446964753,-0.044881693184652516,0.044881693184652516
心→纽,1.999967869780721,2.1742520096532156,0.17428413987249458,0.17428413987249458
域→低,-0.5890035036673689,3.2578793919226614,3.8468828955900305,3.8468828955900305
长→趋,2.6917016151063375,3.599128850220279,0.9074272351139414,0.9074272351139414
价→能,-0.38026136320293447,-1.1890433344728233,-0.8087819712698888,0.8087819712698888
持→农,1.2890360404964638,0.40647653101432957,-0.8825595094821342,0.8825595094821342
个→欧,0.7975658903528428,0.09638577476314189,-0.7011801155897008,0.7011801155897008
照→适,2.6741252473268426,4.932923385217419,2.258798137890576,2.258798137890576
从→赛,0.8051180038089553,0.20627732443240293,-0.5988406793765524,0.5988406793765524
并→由,0.9557068196217611,3.4916848833460907,2.53597806372433,2.53597806372433
师→向,0.17477784270371555,0.925169181716064,0.7503913390123484,0.7503913390123484
体→成,0.3880126018225754,-3.0946935759954375,-3.482706177818013,3.482706177818013
被→请,0.6154038306528317,2.1850599388247094,1.5696561081718778,1.5696561081718778
利→率,7.096043089562644,2.1439708329598575,-4.952072256602786,4.952072256602786
代→升,0.5410669782820524,-1.312625197094541,-1.8536921753765934,1.8536921753765934
与→场,-2.1613787886917004,-3.443376381809815,-1.2819975931181147,1.2819975931181147
等→六,1.8676136533842664,5.319235142826314,3.451621489442048,3.451621489442048
受→众,3.424108931857813,4.469073636585631,1.044964704727818,1.044964704727818
温→过,0.5415056653175793,-0.4177129235122886,-0.9592185888298679,0.9592185888298679
色→客,3.2074720024707664,-0.5305734104974064,-3.7380454129681726,3.7380454129681726
园→内,2.388081073760302,2.0487923650037327,-0.33928870875656925,0.33928870875656925
贴→等,3.385744645627214,3.584636563204024,0.19889191757681024,0.19889191757681024
种→收,-1.4609928389185076,-0.09491547334650242,1.366077365572005,1.366077365572005
前→需,-1.1220006073623048,1.160669041048073,2.2826696484103777,2.2826696484103777
求→各,-0.37321767796553806,-0.26955270208467114,0.10366497588086693,0.10366497588086693
登→机,2.268014663294913,3.808665282255273,1.5406506189603597,1.5406506189603597
殖→业,2.495451686947041,3.418220421101451,0.9227687341544097,0.9227687341544097
倾→力,1.7129578571559718,4.569185604400376,2.856227747244404,2.856227747244404
制→风,1.0721201957201503,-1.4893082533216533,-2.5614284490418036,2.5614284490418036
归→全,1.4469848854513923,1.9584207306953656,0.5114358452439733,0.5114358452439733
定→提,1.158215867848678,0.9693050494230514,-0.18891081842562663,0.18891081842562663
感→主,-0.532369065282695,-0.11933541707229187,0.4130336482104031,0.4130336482104031
数→下,1.3692906714949913,0.21628681490173918,-1.153003856593252,1.153003856593252
始→减,2.1194573740562364,5.261821708374249,3.142364334318013,3.142364334318013
式→达,-0.3120064067109684,0.3830904137065387,0.6950968204175071,0.6950968204175071
品→亮,0.7956022986808501,0.649816073187419,-0.14578622549343112,0.14578622549343112
经→能,-4.544549543157571,-3.994228681144023,0.5503208620135482,0.5503208620135482
来→存,-2.756805730819906,-0.3393804086090266,2.4174253222108795,2.4174253222108795
注→重,3.185602064736141,2.867728217626393,-0.3178738471097482,0.3178738471097482
对→境,0.5238143649345193,-0.5904682524473922,-1.1142826173819116,1.1142826173819116
降→准,3.6660049991306716,3.580251766898948,-0.0857532322317236,0.0857532322317236
能→跑,0.74288035705166,2.6740050878558566,1.9311247308041966,1.9311247308041966
持→商,0.19047220601287412,-0.8410320727390276,-1.0315042787519018,1.0315042787519018
接→中,-0.5534141262831203,-2.0765899041646056,-1.5231757778814854,1.5231757778814854
何→明,0.631897422742736,-1.3540726033773154,-1.9859700261200515,1.9859700261200515
于→亢,8.363171505527001,7.5456875850176575,-0.8174839205093436,0.8174839205093436
军→坦,5.858270199306327,1.7910689539430518,-4.067201245363275,4.067201245363275
满→机,1.484463945265331,1.2745270406117992,-0.20993690465353176,0.20993690465353176
理→能,0.9014977572641758,-0.23702336337464483,-1.1385211206388206,1.1385211206388206
形→态,5.7221868028194915,4.840329321085351,-0.8818574817341407,0.8818574817341407
北→海,2.9432755982891883,-3.7386397935618074,-6.681915391850996,6.681915391850996
团→队,9.877875327117762,5.046996222224781,-4.830879104892981,4.830879104892981
排→排,5.517822016448167,3.642245276890539,-1.8755767395576282,1.8755767395576282
如→激,0.6804965870171799,1.6120563083259825,0.9315597213088026,0.9315597213088026
信→评,1.8018390208125736,-3.8531861553288365,-5.65502517614141,5.65502517614141
盘→点,1.9756678695137473,2.6406506970235477,0.6649828275098004,0.6649828275098004
斯→之,1.2646353965707202,1.7075242627848548,0.4428888662141346,0.4428888662141346
盘→比,-0.6416798087490455,4.4042712466821134,5.045951055431159,5.045951055431159
骨→架,6.596824474644273,5.241918322397307,-1.3549061522469659,1.3549061522469659
社→记,4.322864201579725,6.15262548325273,1.8297612816730044,1.8297612816730044
与→互,1.395096715525363,0.15117747861002637,-1.2439192369153367,1.2439192369153367
遥→远,7.1783355501765005,10.629751849806132,3.4514162996296314,3.4514162996296314
降→点,-0.9476638731562992,0.7463601381946631,1.6940240113509621,1.6940240113509621
定→代,3.3301730211375653,-1.6408489218623799,-4.971021942999945,4.971021942999945
文→之,0.21499402075534813,-2.4784961946235886,-2.6934902153789366,2.6934902153789366
或→所,0.07378532889951869,1.789760779266246,1.7159754503667273,1.7159754503667273
复→原,1.1059815224136114,2.858234869220762,1.7522533468071506,1.7522533468071506
内→迅,1.601911481593326,4.3803065087202935,2.7783950271269675,2.7783950271269675
接→获,1.7138886111874772,1.473359727928596,-0.24052888325888122,0.24052888325888122
停→航,3.272440705992608,6.843155487915325,3.5707147819227174,3.5707147819227174
统→燃,5.945740807023743,3.326482527217968,-2.619258279805775,2.619258279805775
等→配,-0.26997062801582744,2.7561170311483782,3.026087659164206,3.026087659164206
示→国,-1.6989444597762347,-4.479746489380694,-2.780802029604459,2.780802029604459
兵→力,3.3853831991274674,-0.270251497361003,-3.6556346964884705,3.6556346964884705
围→浓,7.49188522726454,3.6245090758796157,-3.8673761513849247,3.8673761513849247
门→转,1.3536675979904875,0.39611619644562546,-0.9575514015448621,0.9575514015448621
巡→检,11.579444465613319,9.383197377795694,-2.196247087817625,2.196247087817625
方→协,2.316625029982157,0.19210795766255226,-2.1245170723196045,2.1245170723196045
天→即,1.5579383332257641,-0.7767621448932769,-2.334700478119041,2.334700478119041
味→清,2.709240834188483,3.2391873354869625,0.5299465012984794,0.5299465012984794
者→正,1.5253711042713936,-0.40760108454601923,-1.9329721888174127,1.9329721888174127
四→强,0.4646848143455302,3.7168039821846377,3.2521191678391075,3.2521191678391075
终→面,0.012393003574739582,3.427501751460728,3.4151087478859887,3.4151087478859887
主→对,-3.5240706781008613,-1.1220711256764673,2.4019995524243942,2.4019995524243942
助→其,1.6124302356462241,1.7373948272068642,0.1249645915606401,0.1249645915606401
个→又,-1.5449235270168364,1.8007141611369966,3.345637688153833,3.345637688153833
您→带,3.1032446335951303,5.563375584421357,2.460130950826227,2.460130950826227
机→机,-2.4175749209153734,-0.6883574460642327,1.7292174748511409,1.7292174748511409
热→防,2.962766889147682,-1.3116359654520267,-4.274402854599709,4.274402854599709
料→品,-1.2503135363745086,2.4131870470549677,3.6635005834294763,3.6635005834294763
直→起,0.5734416166507973,-0.19246842181539653,-0.7659100384661939,0.7659100384661939
序→转,2.9979272823954157,4.18676966150582,1.1888423791104041,1.1888423791104041
果→驾,3.375419693285393,4.070565984018398,0.6951462907330046,0.6951462907330046
地→来,-1.1935436509426354,-3.053731886029954,-1.8601882350873185,1.8601882350873185
来→投,-0.9480562266905491,1.333508598814279,2.281564825504828,2.281564825504828
家→监,2.6554459742751164,-0.020439171424733588,-2.67588514569985,2.67588514569985
成→交,4.685042966904485,1.6897675555292555,-2.9952754113752293,2.9952754113752293
以→其,1.2743425519286105,0.29277540275818076,-0.9815671491704296,0.9815671491704296
生→生,-0.05300665379375084,-1.5174861034906477,-1.464479449696897,1.464479449696897
绕→国,1.2518004254217112,-1.0643622300855455,-2.3161626555072568,2.3161626555072568
业→率,0.9630238191946855,0.15894793406385588,-0.8040758851308296,0.8040758851308296
其→下,-0.33224430891726453,-1.1228203070290355,-0.7905759981117709,0.7905759981117709
直→属,2.530598615645062,2.616646958106645,0.086048342461583,0.086048342461583
计→吸,1.5323918076685776,2.2788863146029565,0.7464945069343789,0.7464945069343789
高→安,-0.7832588405801632,-0.6926683305515184,0.09059051002864471,0.09059051002864471
为→符,-0.1372888171000113,2.239496893484264,2.3767857105842753,2.3767857105842753
口→成,-0.7267268185404484,-2.8960591330086203,-2.1693323144681718,2.1693323144681718
触→角,5.4162014128829385,3.409570248342322,-2.0066311645406167,2.0066311645406167
更→别,2.6974379764938803,-0.2227636149051824,-2.9202015913990627,2.9202015913990627
件→关,-0.2840748566475175,-1.9914880727101059,-1.7074132160625883,1.7074132160625883
末→净,4.633483262829497,9.428117988636481,4.794634725806985,4.794634725806985
效→配,3.1003655696005947,4.518866651084817,1.4185010814842225,1.4185010814842225
里→需,-0.16661652137965263,-0.8305893635603471,-0.6639728421806944,0.6639728421806944
特→例,1.5547638698113697,0.790038903316769,-0.7647249664946008,0.7647249664946008
重→蹈,9.000046411580065,4.974858092332809,-4.025188319247256,4.025188319247256
想→研,-0.3131382933113156,1.5070791309819918,1.8202174242933074,1.8202174242933074
加→彰,4.422108053849661,4.502118570080258,0.08001051623059663,0.08001051623059663
次→生,-2.1334965716541188,-1.3711249126921754,0.7623716589619434,0.7623716589619434
后→进,-0.026627306082669538,-1.4211701552685179,-1.3945428491858483,1.3945428491858483
行→年,-1.3760398246172958,-4.098200503616697,-2.7221606789994013,2.7221606789994013
实→推,1.2582495383216021,0.9482892740646016,-0.3099602642570005,0.3099602642570005
务→或,-0.16959400530890323,1.1028379565713426,1.2724319618802458,1.2724319618802458
冲→作,1.1597873590424,-0.9802419070053217,-2.140029266047722,2.140029266047722
域→逐,1.6457135951375954,3.3783357171006743,1.7326221219630789,1.7326221219630789
为→处,-2.5228968395162146,-1.3043082824801329,1.2185885570360817,1.2185885570360817
晰→路,4.154250413218386,3.524241380978398,-0.6300090322399878,0.6300090322399878
潮→袭,7.898912183803673,8.339130853307035,0.44021866950336186,0.44021866950336186
次→强,0.5153998794915768,3.4039210269002824,2.8885211474087056,2.8885211474087056
务→项,1.2242900670475523,-1.4122467195578312,-2.6365367866053835,2.6365367866053835
则→退,4.222938744575033,5.889255975619058,1.666317231044025,1.666317231044025
京→消,0.9170595305139325,-1.0226497922622908,-1.9397093227762232,1.9397093227762232
业→持,-0.497727047196945,0.27560276565487374,0.7733298128518187,0.7733298128518187
初→期,3.363685900809987,6.438884184577214,3.075198283767227,3.075198283767227
保→持,5.437230379936644,6.456884813806649,1.0196544338700049,1.0196544338700049
债→收,5.512331982196158,3.4844004642335116,-2.0279315179626463,2.0279315179626463
江→湖,8.211210396659354,-0.5416237443930244,-8.752834141052379,8.752834141052379
络→直,2.991893780342406,1.3889795947295227,-1.6029141856128832,1.6029141856128832
性→均,-1.4788810777256722,2.310549414960092,3.7894304926857645,3.7894304926857645
处→主,-0.9919776691426752,-1.1364457474947125,-0.14446807835203734,0.14446807835203734
类→丰,3.0589481335586783,3.6105373645871577,0.5515892310284793,0.5515892310284793
化→相,2.108541004120255,0.2989425057642051,-1.80959849835605,1.80959849835605
病→及,2.104314971838233,1.5137839914308935,-0.5905309804073395,0.5905309804073395
抢→救,9.345935498672569,8.465501909466244,-0.8804335892063246,0.8804335892063246
焦→产,-1.0376227181765085,-1.4574725115709608,-0.4198497933944523,0.4198497933944523
数→亿,-0.021741707638357276,0.08395075491276614,0.10569246255112341,0.10569246255112341
叉→领,6.5706287343309056,9.150935320756718,2.580306586425812,2.580306586425812
理→数,-2.369798575382316,-2.8803935108501917,-0.5105949354678758,0.5105949354678758
为→加,-0.7664511217317026,0.7159349374272508,1.4823860591589533,1.4823860591589533
品→两,-1.9370503026142736,-1.1015584118694828,0.8354918907447908,0.8354918907447908
方→基,-0.9576168649986433,-1.191772627967568,-0.2341557629689247,0.2341557629689247
构→如,-1.7297180402881376,-0.03883298486084716,1.6908850554272905,1.6908850554272905
等→本,-2.449687563099981,-0.6122128342265593,1.8374747288734214,1.8374747288734214
时→如,-0.18594639036004332,-0.9596338353021366,-0.7736874449420933,0.7736874449420933
斯→卡,8.121677442728677,4.8751538062395054,-3.2465236364891714,3.2465236364891714
伤→康,6.717353479975803,2.863600642159173,-3.8537528378166304,3.8537528378166304
指→引,6.230355577412825,6.901353507509854,0.6709979300970286,0.6709979300970286
映→企,2.590542578200182,2.7060519762445328,0.11550939804435068,0.11550939804435068
欧→元,6.218635786763958,1.8199129946045436,-4.398722792159415,4.398722792159415
增→长,7.195981382145815,7.033165220209171,-0.16281616193664394,0.16281616193664394
面→条,1.2727458193411485,2.5507495264992013,1.2780037071580528,1.2780037071580528
片→来,3.0174773696320494,1.39505604995387,-1.6224213196781794,1.6224213196781794
体→涉,1.5013169035329386,0.08589255446408511,-1.4154243490688534,1.4154243490688534
梅→罗,6.61176041802799,7.986152161950633,1.3743917439226427,1.3743917439226427
全→靠,0.339025637315473,4.489802191211678,4.150776553896205,4.150776553896205
斯→班,5.2534081411474665,1.4180176455898699,-3.8353904955575966,3.8353904955575966
估→价,0.19636221916191013,5.483571848283325,5.287209629121414,5.287209629121414
展→缓,0.7439285246399943,3.6515180783105508,2.9075895536705563,2.9075895536705563
期→仅,0.43768648225376394,1.6825532655440762,1.2448667832903122,1.2448667832903122
大→蒙,0.9272392096228048,-2.389172509050993,-3.3164117186737982,3.3164117186737982
业→健,4.620487732791822,1.2447376002459491,-3.3757501325458725,3.3757501325458725
自→为,-2.8869605956153848,-1.5510145184099262,1.3359460772054585,1.3359460772054585
发→报,-1.4752586412889777,-2.731573493524174,-1.2563148522351963,1.2563148522351963
